,stop_id_anony,suspect_arrested_flag,frisked_flag,searched_flag,ask_for_consent_flg,consent_given_flg,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,suspect_reported_age,suspect_height,suspect_weight,female,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,identified_as_cop,stop_frisk_date,stop_frisk_time,year2,month2,day2,location_in_out_code,jurisdiction_code,jurisdiction_description,stop_location_precinct,stop_location_sector_code,stop_location_full_address,stop_location_street_name,stop_location_x,stop_location_y,stop_location_patrol_boro_name,stop_location_boro_name,race,hair_color,build_type,eye_color,suspected.crime
7649,7704.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,6.0,180.0,0.0,POM,869,SGT,869,1,0,0,0,0,2019-01-16,16:35:00,2019,January,Wednesday,O,P,PSB,71,B,1710 CARROLL STREET,CARROLL STREET,1003625,181944,PBBS,BROOKLYN,Black,Black,Medium,Black,Burglary
7650,7705.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,5.0,150.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-01-18,20:50:00,2019,January,Friday,O,P,PSB,71,C,245 HAWTHORNE STREET,HAWTHORNE STREET,997545,178912,PBBS,BROOKLYN,Black,Black,Thin,Black,Robbery
7651,7706.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,5.0,160.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-01-18,20:50:00,2019,January,Friday,O,P,PSB,71,C,245 MIDWOOD STREET,MIDWOOD STREET,997456,179740,PBBS,BROOKLYN,Black,Black,Medium,Black,Robbery
7652,7707.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,6.0,185.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-01-18,20:50:00,2019,January,Friday,O,P,PSB,71,C,245 MIDWOOD STREET,MIDWOOD STREET,997456,179740,PBBS,BROOKLYN,Black,Black,Medium,Black,Robbery
7653,7708.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,37.0,6.0,170.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-01-18,11:30:00,2019,January,Friday,O,P,PSB,71,A,BEDFORD AVENUE && CARROLL STREET,BEDFORD AVENUE,996394,182460,PBBS,BROOKLYN,Black,Black,Thin,Black,Rape
7654,7709.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,180.0,0.0,POF,71,SGT,71,1,0,0,0,0,2019-01-27,04:43:00,2019,January,Sunday,O,P,PSB,71,C,345 LEFFERTS AVENUE,LEFFERTS AVENUE,998200,180621,PBBS,BROOKLYN,Black,Bald,Medium,Black,Assult
7655,7710.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,160.0,0.0,POF,71,SGT,71,1,0,0,0,0,2019-01-27,04:43:00,2019,January,Sunday,O,P,PSB,71,C,345 LEFFERTS AVENUE,LEFFERTS AVENUE,998200,180621,PBBS,BROOKLYN,Black,Black,Medium,Black,Assult
7656,7711.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,220.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-01-29,00:00:00,2019,January,Tuesday,O,P,PSB,71,B,PRESIDENT STREET && BROOKLYN AVENUE,PRESIDENT STREET,999472,182568,PBBS,BROOKLYN,Black,Black,Medium,Black,Grand Larceny
7657,7712.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,27.0,6.0,190.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-01-29,22:15:00,2019,January,Tuesday,O,P,PSB,71,C,181 HAWTHORNE STREET,HAWTHORNE STREET,996882,178858,PBBS,BROOKLYN,Black,Black,Heavy,Black,Grand Larceny Auto
7658,7713.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,160.0,1.0,POM,71,LT,71,1,0,0,0,0,2019-01-29,22:15:00,2019,January,Tuesday,O,P,PSB,71,C,181 HAWTHORNE STREET,HAWTHORNE STREET,996882,178858,PBBS,BROOKLYN,Black,Black,Heavy,Black,Grand Larceny Auto
7659,7714.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,52.0,5.0,150.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-02-02,00:44:00,2019,February,Saturday,O,P,PSB,71,C,587 FLATBUSH AVENUE,FLATBUSH AVENUE,995201,179431,PBBS,BROOKLYN,Black,Black,Medium,Black,Other
7660,7715.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,182.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-02-08,18:36:00,2019,February,Friday,O,P,PSB,71,A,1017 UNION STREET,UNION STREET,995229,183462,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7661,7716.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,6.0,180.0,0.0,DTS,71,SGT,71,0,0,1,1,0,2019-02-08,20:03:00,2019,February,Friday,O,P,PSB,71,A,227 SULLIVAN PLACE,SULLIVAN PLACE,997239,181397,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7662,7717.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,50.0,6.0,150.0,0.0,POF,71,SGT,71,1,0,0,0,0,2019-02-14,20:36:00,2019,February,Thursday,O,P,PSB,71,A,357 ROGERS AVENUE,ROGERS AVENUE,997071,181337,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7663,7718.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,6.0,250.0,0.0,POM,71,LT,71,0,0,1,1,0,2019-02-16,01:41:00,2019,February,Saturday,O,P,PSB,71,C,LEFFERTS AVENUE && BEDFORD AVENUE,LEFFERTS AVENUE,996168,180451,PBBS,BROOKLYN,Black,Black,Heavy,Black,CPW
7664,7719.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,6.0,180.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-02-16,10:30:00,2019,February,Saturday,I,P,PSB,71,B,350 UTICA AVENUE,UTICA AVENUE,1003280,181922,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7665,7720.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,5.0,160.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-02-20,21:22:00,2019,February,Wednesday,I,P,PSB,71,C,80 WINTHROP STREET,WINTHROP STREET,995992,178506,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7666,7721.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,170.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-02-21,20:35:00,2019,February,Thursday,O,P,PSB,71,C,1054 NOSTRAND AVENUE,NOSTRAND AVENUE,997889,180654,PBBS,BROOKLYN,White Hispanic,Brown,Heavy,Brown,Assult
7667,7722.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,170.0,0.0,POM,71,SGT,71,0,0,1,0,0,2019-03-02,15:12:00,2019,March,Saturday,O,P,PSB,71,A,BEDFORD AVENUE && CARROLL STREET,BEDFORD AVENUE,996394,182460,PBBS,BROOKLYN,Black,Black,Medium,Black,Grand Larceny
7668,7723.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,160.0,0.0,POM,71,SGT,71,0,0,1,0,0,2019-03-02,15:12:00,2019,March,Saturday,O,P,PSB,71,A,BEDFORD AVENUE && CARROLL STREET,BEDFORD AVENUE,996394,182460,PBBS,BROOKLYN,Black,Black,Medium,Black,Grand Larceny
7669,7724.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,6.0,130.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-03-10,16:45:00,2019,March,Sunday,O,P,PSB,71,A,905 FRANKLIN AVENUE,FRANKLIN AVENUE,995619,182556,PBBS,BROOKLYN,Black,Black,Thin,Black,Robbery
7670,7725.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,31.0,6.0,150.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-03-11,22:10:00,2019,March,Monday,O,P,PSB,71,D,EMPIRE BOULEVARD && BALFOUR PLACE,EMPIRE BOULEVARD,999539,181258,PBBS,BROOKLYN,Black,Black,Medium,Black,Other
7671,7726.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,6.0,150.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-03-12,00:50:00,2019,March,Tuesday,O,P,PSB,71,D,446 KINGSTON AVENUE,KINGSTON AVENUE,1000129,181026,PBBS,BROOKLYN,Black,Black,Thin,Black,Other
7672,7727.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,6.0,225.0,0.0,DTS,71,SGT,71,0,0,0,1,0,2019-03-15,18:15:00,2019,March,Friday,O,P,PSB,71,C,347 LINCOLN ROAD,LINCOLN ROAD,997709,180293,PBBS,BROOKLYN,Black,Black,Heavy,Black,CPW
7673,7728.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,5.0,180.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-02,22:22:00,2019,March,Saturday,O,P,PSB,71,C,152 LINCOLN ROAD,LINCOLN ROAD,995911,180139,PBBS,BROOKLYN,Black,Black,Medium,Black,Possession of Marijuana
7674,7729.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,190.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-02,22:22:00,2019,March,Saturday,O,P,PSB,71,C,152 LINCOLN ROAD,LINCOLN ROAD,995911,180139,PBBS,BROOKLYN,Black,Black,Thin,Black,Possession of Marijuana
7675,7730.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,6.0,160.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-02,22:22:00,2019,March,Saturday,O,P,PSB,71,C,152 LINCOLN ROAD,LINCOLN ROAD,995911,180139,PBBS,BROOKLYN,Black,Black,Medium,Black,Possession of Marijuana
7676,7731.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,5.0,230.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-02,22:22:00,2019,March,Saturday,O,P,PSB,71,C,152 LINCOLN ROAD,LINCOLN ROAD,995911,180139,PBBS,BROOKLYN,Black,Black,Heavy,Black,Possession of Marijuana
7677,7732.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,5.0,195.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-02,22:22:00,2019,March,Saturday,O,P,PSB,71,C,152 LINCOLN ROAD,LINCOLN ROAD,995911,180139,PBBS,BROOKLYN,Black,Black,Medium,Black,Possession of Marijuana
7678,7733.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,5.0,190.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-03-16,18:25:00,2019,March,Saturday,O,P,PSB,71,C,200 EMPIRE BOULEVARD,EMPIRE BOULEVARD,996589,181053,PBBS,BROOKLYN,Black,Black,Thin,Black,Possession of a Forged Instrument
7679,7734.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,5.0,160.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-03-22,09:16:00,2019,March,Friday,O,P,PSB,71,A,EASTERN PARKWAY && NOSTRAND AVENUE,EASTERN PARKWAY,997981,183327,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7680,7735.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,5.0,250.0,0.0,POM,71,SGT,71,0,1,1,1,1,2019-03-22,18:35:00,2019,March,Friday,O,P,PSB,71,C,320 STERLING STREET,STERLING STREET,998073,180888,PBBS,BROOKLYN,Black,Black,Heavy,Black,CPW
7681,7736.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.0,6.0,150.0,0.0,POM,71,SGT,71,0,0,1,1,0,2019-03-22,18:42:00,2019,March,Friday,O,P,PSB,71,C,350 STERLING STREET,STERLING STREET,998269,180904,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7682,7737.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,5.0,180.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-03-26,01:00:00,2019,March,Tuesday,O,P,PSB,71,D,EAST NEW YORK AVENUE && UTICA AVENUE,EAST NEW YORK AVENUE,1003232,180916,PBBS,BROOKLYN,Black,Bald,Medium,Black,Robbery
7683,7738.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,5.0,150.0,1.0,POM,71,SGT,71,1,0,0,0,0,2019-03-27,21:25:00,2019,March,Wednesday,O,P,PSB,71,C,348 MAPLE STREET,MAPLE STREET,998338,180066,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7684,7739.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,6.0,160.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-03-28,16:20:00,2019,March,Thursday,O,P,PSB,71,A,808 FRANKLIN AVENUE,FRANKLIN AVENUE,995877,183515,PBBS,BROOKLYN,Black,Bald,Thin,Black,CPW
7685,7740.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,6.0,160.0,0.0,POM,71,SGT,71,0,0,1,1,0,2019-03-28,22:44:00,2019,March,Thursday,O,P,PSB,71,C,NOSTRAND AVENUE && CLARKSON AVENUE,NOSTRAND AVENUE,998105,178069,PBBS,BROOKLYN,Black,Black,Thin,Black,Grand Larceny
7686,7741.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,150.0,0.0,POM,71,SGT,71,0,0,1,1,0,2019-03-28,22:44:00,2019,March,Thursday,O,P,PSB,71,C,NOSTRAND AVENUE && CLARKSON AVENUE,NOSTRAND AVENUE,998105,178069,PBBS,BROOKLYN,Black,Black,Thin,Black,Grand Larceny
7687,7742.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,53.0,6.0,250.0,0.0,DTS,71,SGT,71,0,0,1,1,0,2019-03-30,23:00:00,2019,March,Saturday,O,P,PSB,71,D,506 UTICA AVENUE,UTICA AVENUE,1003281,180183,PBBS,BROOKLYN,Black,Bald,Medium,Black,CPW
7688,7743.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,5.0,120.0,1.0,POM,869,LT,869,1,0,0,0,0,2019-04-03,07:05:00,2019,April,Wednesday,S,T,Transit,71,C,OCEAN AVENUE && FLATBUSH AVENUE,OCEAN AVENUE,994673,180873,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7689,7744.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,150.0,0.0,POF,71,SGT,71,1,0,0,0,0,2019-03-31,14:40:00,2019,March,Sunday,O,P,PSB,71,B,EASTERN PARKWAY && ALBANY AVENUE,EASTERN PARKWAY,1001053,183109,PBBS,BROOKLYN,Black,Black,Medium,Black,Assult
7690,7745.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,36.0,6.0,170.0,0.0,POM,71,SGT,71,0,0,1,0,0,2019-04-03,14:46:00,2019,April,Wednesday,O,P,PSB,71,D,MIDWOOD STREET && ALBANY AVENUE,MIDWOOD STREET,1000949,180024,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7691,7746.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,29.0,6.0,220.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-04-04,17:48:00,2019,April,Thursday,O,P,PSB,71,B,UTICA AVENUE && CROWN STREET,UTICA AVENUE,1003266,181646,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7692,7747.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,5.0,160.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-04-04,17:41:00,2019,April,Thursday,O,P,PSB,71,B,899 MONTGOMERY STREET,MONTGOMERY STREET,1002229,181397,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7693,7748.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,6.0,170.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-04-04,17:48:00,2019,April,Thursday,O,P,PSB,71,B,UTICA AVENUE && CROWN STREET,UTICA AVENUE,1003266,181646,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7694,7749.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,6.0,170.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-04-06,14:35:00,2019,April,Saturday,O,P,PSB,71,D,738 EMPIRE BOULEVARD,EMPIRE BOULEVARD,1001451,181119,PBBS,BROOKLYN,Black,Black,Thin,Black,Other
7695,7750.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,5.0,180.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-04-09,08:01:00,2019,April,Tuesday,O,P,PSB,71,A,356 ROGERS AVENUE,ROGERS AVENUE,997072,181437,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7696,7751.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,5.0,165.0,0.0,POM,71,SGT,71,0,0,1,1,0,2019-04-10,13:34:00,2019,April,Wednesday,O,P,PSB,71,C,101 LINCOLN ROAD,LINCOLN ROAD,995595,180119,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7697,7752.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,6.0,180.0,0.0,DTS,71,SGT,71,1,0,0,0,0,2019-04-10,22:48:00,2019,April,Wednesday,O,P,PSB,71,A,1062 CARROLL STREET,CARROLL STREET,996614,182441,PBBS,BROOKLYN,Black,Black,Medium,Black,CPW
7698,7753.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,6.0,190.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-04-11,19:24:00,2019,April,Thursday,O,P,PSB,71,C,2122 BEEKMAN PLACE,BEEKMAN PLACE,995119,179738,PBBS,BROOKLYN,Black,Black,Medium,Black,Petit Larceny
7699,7754.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.0,6.0,160.0,0.0,POF,71,LT,71,1,0,0,0,0,2019-04-12,16:52:00,2019,April,Friday,O,P,PSB,71,D,BROOKLYN AVENUE && LEFFERTS AVENUE,BROOKLYN AVENUE,999339,180712,PBBS,BROOKLYN,White,Brown,Medium,Brown,CPW
7700,7755.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,40.0,6.0,180.0,0.0,POF,71,SGT,71,1,0,0,0,0,2019-04-13,02:49:00,2019,April,Saturday,O,P,PSB,71,D,TROY AVENUE && MIDWOOD STREET,TROY AVENUE,1001677,180083,PBBS,BROOKLYN,Black,Black,Underweight,Black,Assult
7701,7756.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,5.0,160.0,0.0,POF,71,LT,71,1,0,0,0,0,2019-04-15,12:42:00,2019,April,Monday,O,P,PSB,71,C,102 LINCOLN ROAD,LINCOLN ROAD,995596,180113,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7702,7757.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,6.0,130.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-04-16,17:57:00,2019,April,Tuesday,O,P,PSB,71,D,ALBANY AVENUE && LEFFERTS AVENUE,ALBANY AVENUE,1000888,180838,PBBS,BROOKLYN,Black,Black,Thin,Black,Petit Larceny
7703,7758.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,6.0,140.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-04-16,17:57:00,2019,April,Tuesday,O,P,PSB,71,D,ALBANY AVENUE && LEFFERTS AVENUE,ALBANY AVENUE,1000888,180838,PBBS,BROOKLYN,Black,Black,Thin,Black,Petit Larceny
7704,7759.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,6.0,140.0,0.0,POM,71,SGT,71,0,1,1,1,1,2019-04-17,18:15:00,2019,April,Wednesday,O,P,PSB,71,C,290 LEFFERTS AVENUE,LEFFERTS AVENUE,997607,180566,PBBS,BROOKLYN,Black,Black,Thin,Black,CPW
7705,7760.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,42.0,6.0,190.0,0.0,POM,71,LT,71,1,0,0,0,0,2019-02-10,12:44:00,2019,February,Sunday,O,P,PSB,71,D,632 UTICA AVENUE,UTICA AVENUE,1003380,178973,PBBS,BROOKLYN,Black,Black,Medium,Black,Petit Larceny
7706,7761.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,180.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-01-04,22:35:00,2019,January,Friday,I,P,PSB,71,A,1604 BEDFORD AVENUE,BEDFORD AVENUE,996435,182622,PBBS,BROOKLYN,Black,Black,Thin,Black,Criminal Tresspass
7707,7762.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,5.0,150.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-01-04,22:35:00,2019,January,Friday,I,P,PSB,71,A,1604 BEDFORD AVENUE,BEDFORD AVENUE,996435,182622,PBBS,BROOKLYN,Black,Black,Thin,Black,Criminal Tresspass
7708,7763.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,6.0,200.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-01-04,22:35:00,2019,January,Friday,I,P,PSB,71,A,1604 BEDFORD AVENUE,BEDFORD AVENUE,996435,182622,PBBS,BROOKLYN,Black,Black,Thin,Black,Criminal Tresspass
7709,7764.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,6.0,130.0,0.0,POM,71,SGT,71,1,0,0,0,0,2019-04-16,11:38:00,2019,April,Tuesday,O,P,PSB,71,C,1078 NOSTRAND AVENUE,NOSTRAND AVENUE,997913,180368,PBBS,BROOKLYN,Black,Black,Thin,Black,Criminal Tresspass
